id,value,location,sample date,measure
511534,7.91,Chai,29-May-04,Dissolved oxygen
512579,7.84,Chai,29-May-04,Dissolved oxygen
513676,8.31,Chai,29-May-04,Dissolved oxygen
510568,7.8,Kohsoom,30-May-04,Dissolved oxygen
514514,7.6,Somchair,30-May-04,Dissolved oxygen
515287,6.5,Busarakhan,30-May-04,Dissolved oxygen
501408,6.16,Boonsri,11-Jun-04,Dissolved oxygen
502592,6.86,Boonsri,11-Jun-04,Dissolved oxygen
503749,6.47,Boonsri,11-Jun-04,Dissolved oxygen
518743,7.3,Kannika,12-Jun-04,Dissolved oxygen
519425,7.4,Kannika,12-Jun-04,Dissolved oxygen
520136,7.2,Kannika,12-Jun-04,Dissolved oxygen
520843,7.5,Sakda,12-Jun-04,Dissolved oxygen
521587,7.4,Sakda,12-Jun-04,Dissolved oxygen
522344,7.6,Sakda,12-Jun-04,Dissolved oxygen
511551,9.2,Chai,18-Jun-04,Dissolved oxygen
512603,8.9,Chai,18-Jun-04,Dissolved oxygen
513694,8.7,Chai,18-Jun-04,Dissolved oxygen
514554,7.4,Somchair,19-Jun-04,Dissolved oxygen
515327,6.6,Busarakhan,19-Jun-04,Dissolved oxygen
501443,5.6,Boonsri,25-Jun-04,Dissolved oxygen
502627,5.2,Boonsri,25-Jun-04,Dissolved oxygen
503782,5.3,Boonsri,25-Jun-04,Dissolved oxygen
510607,7.2,Kohsoom,27-Jun-04,Dissolved oxygen
511581,6.41,Chai,27-Jun-04,Dissolved oxygen
512639,7.6,Chai,27-Jun-04,Dissolved oxygen
513723,7.68,Chai,27-Jun-04,Dissolved oxygen
514587,10.2,Somchair,02-Jul-04,Dissolved oxygen
515363,6.2,Busarakhan,02-Jul-04,Dissolved oxygen
501475,6,Boonsri,09-Jul-04,Dissolved oxygen
502658,6.63,Boonsri,09-Jul-04,Dissolved oxygen
503813,6.47,Boonsri,09-Jul-04,Dissolved oxygen
518772,6.6,Kannika,10-Jul-04,Dissolved oxygen
519461,6.1,Kannika,10-Jul-04,Dissolved oxygen
520165,6.3,Kannika,10-Jul-04,Dissolved oxygen
520872,6.6,Sakda,10-Jul-04,Dissolved oxygen
521623,6.5,Sakda,10-Jul-04,Dissolved oxygen
522373,6.6,Sakda,10-Jul-04,Dissolved oxygen
511602,6.1,Chai,12-Jul-04,Dissolved oxygen
512668,8.1,Chai,12-Jul-04,Dissolved oxygen
513745,7.5,Chai,12-Jul-04,Dissolved oxygen
511632,5.38,Chai,18-Jul-04,Dissolved oxygen
512706,6.76,Chai,18-Jul-04,Dissolved oxygen
513776,6.07,Chai,18-Jul-04,Dissolved oxygen
501509,6.6,Boonsri,23-Jul-04,Dissolved oxygen
502702,6,Boonsri,23-Jul-04,Dissolved oxygen
503850,6.2,Boonsri,23-Jul-04,Dissolved oxygen
510638,6.9,Kohsoom,25-Jul-04,Dissolved oxygen
501544,6.07,Boonsri,13-Aug-04,Dissolved oxygen
502745,6.52,Boonsri,13-Aug-04,Dissolved oxygen
503885,6.22,Boonsri,13-Aug-04,Dissolved oxygen
511654,6.2,Chai,13-Aug-04,Dissolved oxygen
512735,7.2,Chai,13-Aug-04,Dissolved oxygen
513797,7.3,Chai,13-Aug-04,Dissolved oxygen
514624,7.2,Somchair,14-Aug-04,Dissolved oxygen
515401,7.4,Busarakhan,14-Aug-04,Dissolved oxygen
518802,5.6,Kannika,19-Aug-04,Dissolved oxygen
519498,5.3,Kannika,19-Aug-04,Dissolved oxygen
520194,5.4,Kannika,19-Aug-04,Dissolved oxygen
520902,5.5,Sakda,19-Aug-04,Dissolved oxygen
521660,5.6,Sakda,19-Aug-04,Dissolved oxygen
522403,5.8,Sakda,19-Aug-04,Dissolved oxygen
511684,6.91,Chai,23-Aug-04,Dissolved oxygen
512772,7.45,Chai,23-Aug-04,Dissolved oxygen
513826,6.98,Chai,23-Aug-04,Dissolved oxygen
501578,6.2,Boonsri,27-Aug-04,Dissolved oxygen
502787,6.3,Boonsri,27-Aug-04,Dissolved oxygen
503919,6.4,Boonsri,27-Aug-04,Dissolved oxygen
510681,6.8,Kohsoom,29-Aug-04,Dissolved oxygen
518830,7.1,Kannika,03-Sep-04,Dissolved oxygen
519532,7.2,Kannika,03-Sep-04,Dissolved oxygen
520221,7.3,Kannika,03-Sep-04,Dissolved oxygen
520932,7.5,Sakda,03-Sep-04,Dissolved oxygen
521696,7.3,Sakda,03-Sep-04,Dissolved oxygen
522431,7.2,Sakda,03-Sep-04,Dissolved oxygen
514662,7.4,Somchair,04-Sep-04,Dissolved oxygen
515439,6.4,Busarakhan,04-Sep-04,Dissolved oxygen
511706,6.3,Chai,09-Sep-04,Dissolved oxygen
512802,7.5,Chai,09-Sep-04,Dissolved oxygen
513848,6.8,Chai,09-Sep-04,Dissolved oxygen
501613,6.46,Boonsri,10-Sep-04,Dissolved oxygen
502830,6.69,Boonsri,10-Sep-04,Dissolved oxygen
503954,6.58,Boonsri,10-Sep-04,Dissolved oxygen
511736,7.03,Chai,17-Sep-04,Dissolved oxygen
512839,6.54,Chai,17-Sep-04,Dissolved oxygen
513877,6.14,Chai,17-Sep-04,Dissolved oxygen
501648,6.77,Boonsri,24-Sep-04,Dissolved oxygen
502873,6.85,Boonsri,24-Sep-04,Dissolved oxygen
503989,7.09,Boonsri,24-Sep-04,Dissolved oxygen
510724,6.72,Kohsoom,27-Sep-04,Dissolved oxygen
501692,7.49,Boonsri,08-Oct-04,Dissolved oxygen
502910,8.42,Boonsri,08-Oct-04,Dissolved oxygen
504026,8.16,Boonsri,08-Oct-04,Dissolved oxygen
518859,7.7,Kannika,09-Oct-04,Dissolved oxygen
519568,7.9,Kannika,09-Oct-04,Dissolved oxygen
520249,8,Kannika,09-Oct-04,Dissolved oxygen
520961,7.5,Sakda,09-Oct-04,Dissolved oxygen
521732,7.7,Sakda,09-Oct-04,Dissolved oxygen
522459,7.6,Sakda,09-Oct-04,Dissolved oxygen
511758,8.8,Chai,11-Oct-04,Dissolved oxygen
512870,8.1,Chai,11-Oct-04,Dissolved oxygen
513899,8.4,Chai,11-Oct-04,Dissolved oxygen
514700,9.3,Somchair,21-Oct-04,Dissolved oxygen
515476,9.6,Busarakhan,21-Oct-04,Dissolved oxygen
501726,8.97,Boonsri,22-Oct-04,Dissolved oxygen
502952,9.13,Boonsri,22-Oct-04,Dissolved oxygen
504060,8.84,Boonsri,22-Oct-04,Dissolved oxygen
510768,7.78,Kohsoom,24-Oct-04,Dissolved oxygen
501761,9.13,Boonsri,05-Nov-04,Dissolved oxygen
502995,8.89,Boonsri,05-Nov-04,Dissolved oxygen
504095,8.97,Boonsri,05-Nov-04,Dissolved oxygen
511797,9.92,Chai,21-Nov-04,Dissolved oxygen
512921,10.07,Chai,21-Nov-04,Dissolved oxygen
513937,10.23,Chai,21-Nov-04,Dissolved oxygen
501804,9.31,Boonsri,26-Nov-04,Dissolved oxygen
503030,9.47,Boonsri,26-Nov-04,Dissolved oxygen
504130,9.39,Boonsri,26-Nov-04,Dissolved oxygen
510812,9.18,Kohsoom,28-Nov-04,Dissolved oxygen
501840,9.4,Boonsri,03-Dec-04,Dissolved oxygen
503074,9.9,Boonsri,03-Dec-04,Dissolved oxygen
504166,9,Boonsri,03-Dec-04,Dissolved oxygen
514745,11.5,Somchair,03-Dec-04,Dissolved oxygen
515521,10.4,Busarakhan,03-Dec-04,Dissolved oxygen
511844,10.6,Chai,05-Dec-04,Dissolved oxygen
512981,10.9,Chai,05-Dec-04,Dissolved oxygen
513983,10.8,Chai,05-Dec-04,Dissolved oxygen
518899,10.9,Kannika,11-Dec-04,Dissolved oxygen
519620,11.1,Kannika,11-Dec-04,Dissolved oxygen
520289,10.8,Kannika,11-Dec-04,Dissolved oxygen
521002,10.7,Sakda,11-Dec-04,Dissolved oxygen
521784,10.8,Sakda,11-Dec-04,Dissolved oxygen
522499,10.9,Sakda,11-Dec-04,Dissolved oxygen
501870,11.08,Boonsri,17-Dec-04,Dissolved oxygen
510857,9.9,Kohsoom,19-Dec-04,Dissolved oxygen
589616,11.1,Boonsri,14-Jan-05,Dissolved oxygen
591211,11.02,Boonsri,14-Jan-05,Dissolved oxygen
592966,11.33,Boonsri,14-Jan-05,Dissolved oxygen
613510,11.4,Kannika,16-Jan-05,Dissolved oxygen
614445,11.1,Kannika,16-Jan-05,Dissolved oxygen
615462,11.3,Kannika,16-Jan-05,Dissolved oxygen
616391,11.2,Sakda,16-Jan-05,Dissolved oxygen
617328,11.1,Sakda,16-Jan-05,Dissolved oxygen
618350,10.9,Sakda,16-Jan-05,Dissolved oxygen
607550,10.4,Somchair,22-Jan-05,Dissolved oxygen
608498,10.3,Busarakhan,22-Jan-05,Dissolved oxygen
603309,11.4,Chai,27-Jan-05,Dissolved oxygen
604668,11.2,Chai,27-Jan-05,Dissolved oxygen
606199,11.5,Chai,27-Jan-05,Dissolved oxygen
589668,9.5,Boonsri,28-Jan-05,Dissolved oxygen
591270,10.1,Boonsri,28-Jan-05,Dissolved oxygen
593017,10,Boonsri,28-Jan-05,Dissolved oxygen
602350,9,Kohsoom,30-Jan-05,Dissolved oxygen
603354,10.8,Chai,31-Jan-05,Dissolved oxygen
604719,10.96,Chai,31-Jan-05,Dissolved oxygen
606243,10.8,Chai,31-Jan-05,Dissolved oxygen
589721,10.73,Boonsri,11-Feb-05,Dissolved oxygen
591331,11.15,Boonsri,11-Feb-05,Dissolved oxygen
593070,10.92,Boonsri,11-Feb-05,Dissolved oxygen
613556,11.8,Kannika,11-Feb-05,Dissolved oxygen
614498,12,Kannika,11-Feb-05,Dissolved oxygen
615509,11.9,Kannika,11-Feb-05,Dissolved oxygen
616438,11.7,Sakda,11-Feb-05,Dissolved oxygen
617382,11.8,Sakda,11-Feb-05,Dissolved oxygen
618396,11.9,Sakda,11-Feb-05,Dissolved oxygen
607597,9.7,Somchair,20-Feb-05,Dissolved oxygen
608544,9.5,Busarakhan,20-Feb-05,Dissolved oxygen
603377,10.6,Chai,21-Feb-05,Dissolved oxygen
604751,11.3,Chai,21-Feb-05,Dissolved oxygen
606267,10.5,Chai,21-Feb-05,Dissolved oxygen
589762,12.3,Boonsri,24-Feb-05,Dissolved oxygen
591379,12.5,Boonsri,24-Feb-05,Dissolved oxygen
593110,12.4,Boonsri,24-Feb-05,Dissolved oxygen
602400,11.6,Kohsoom,27-Feb-05,Dissolved oxygen
603404,10.46,Chai,28-Feb-05,Dissolved oxygen
604777,10.54,Chai,28-Feb-05,Dissolved oxygen
606293,10.62,Chai,28-Feb-05,Dissolved oxygen
589814,10.58,Boonsri,11-Mar-05,Dissolved oxygen
591439,11.12,Boonsri,11-Mar-05,Dissolved oxygen
593162,11.05,Boonsri,11-Mar-05,Dissolved oxygen
613597,11.9,Kannika,11-Mar-05,Dissolved oxygen
614546,12,Kannika,11-Mar-05,Dissolved oxygen
615548,12.1,Kannika,11-Mar-05,Dissolved oxygen
616480,11.9,Sakda,11-Mar-05,Dissolved oxygen
617429,11.8,Sakda,11-Mar-05,Dissolved oxygen
618435,11.9,Sakda,11-Mar-05,Dissolved oxygen
603440,10.8,Chai,17-Mar-05,Dissolved oxygen
604820,11.1,Chai,17-Mar-05,Dissolved oxygen
606329,10.8,Chai,17-Mar-05,Dissolved oxygen
607644,9.8,Somchair,24-Mar-05,Dissolved oxygen
608592,11.2,Busarakhan,24-Mar-05,Dissolved oxygen
589865,11.1,Boonsri,25-Mar-05,Dissolved oxygen
591497,10.7,Boonsri,25-Mar-05,Dissolved oxygen
593213,11,Boonsri,25-Mar-05,Dissolved oxygen
602454,10.7,Kohsoom,27-Mar-05,Dissolved oxygen
603486,9.72,Chai,31-Mar-05,Dissolved oxygen
604872,10.36,Chai,31-Mar-05,Dissolved oxygen
606374,10.61,Chai,31-Mar-05,Dissolved oxygen
589920,10.46,Boonsri,08-Apr-05,Dissolved oxygen
591560,10.61,Boonsri,08-Apr-05,Dissolved oxygen
593268,10.54,Boonsri,08-Apr-05,Dissolved oxygen
613641,8.1,Kannika,08-Apr-05,Dissolved oxygen
614598,9.1,Kannika,08-Apr-05,Dissolved oxygen
615591,8.2,Kannika,08-Apr-05,Dissolved oxygen
616523,8.9,Sakda,08-Apr-05,Dissolved oxygen
617478,8.8,Sakda,08-Apr-05,Dissolved oxygen
618476,8.9,Sakda,08-Apr-05,Dissolved oxygen
603524,10.7,Chai,11-Apr-05,Dissolved oxygen
604916,10.7,Chai,11-Apr-05,Dissolved oxygen
606412,10.5,Chai,11-Apr-05,Dissolved oxygen
603570,8.06,Chai,21-Apr-05,Dissolved oxygen
604969,8.5,Chai,21-Apr-05,Dissolved oxygen
606458,8.58,Chai,21-Apr-05,Dissolved oxygen
589972,9.8,Boonsri,22-Apr-05,Dissolved oxygen
591619,10.1,Boonsri,22-Apr-05,Dissolved oxygen
593318,10,Boonsri,22-Apr-05,Dissolved oxygen
607692,10.6,Somchair,24-Apr-05,Dissolved oxygen
608639,11.7,Busarakhan,24-Apr-05,Dissolved oxygen
602508,9.4,Kohsoom,25-Apr-05,Dissolved oxygen
590026,7.92,Boonsri,13-May-05,Dissolved oxygen
591682,7.29,Boonsri,13-May-05,Dissolved oxygen
593372,8.78,Boonsri,13-May-05,Dissolved oxygen
613689,7.84,Kannika,13-May-05,Dissolved oxygen
614652,7.92,Kannika,13-May-05,Dissolved oxygen
615638,8.12,Kannika,13-May-05,Dissolved oxygen
616570,8.8,Sakda,13-May-05,Dissolved oxygen
617531,8.9,Sakda,13-May-05,Dissolved oxygen
618522,8.9,Sakda,13-May-05,Dissolved oxygen
603610,10.8,Chai,16-May-05,Dissolved oxygen
605016,10.6,Chai,16-May-05,Dissolved oxygen
606497,10.7,Chai,16-May-05,Dissolved oxygen
603659,8.96,Chai,23-May-05,Dissolved oxygen
605073,9.75,Chai,23-May-05,Dissolved oxygen
606546,9.2,Chai,23-May-05,Dissolved oxygen
590100,7.06,Boonsri,28-May-05,Dissolved oxygen
591756,6.68,Boonsri,28-May-05,Dissolved oxygen
593447,6.83,Boonsri,28-May-05,Dissolved oxygen
602581,6.7,Kohsoom,29-May-05,Dissolved oxygen
607738,7,Somchair,29-May-05,Dissolved oxygen
608686,7,Busarakhan,29-May-05,Dissolved oxygen
590137,5.9,Boonsri,10-Jun-05,Dissolved oxygen
591793,6.05,Boonsri,10-Jun-05,Dissolved oxygen
593484,5.82,Boonsri,10-Jun-05,Dissolved oxygen
613740,5.2,Kannika,10-Jun-05,Dissolved oxygen
614711,6.1,Kannika,10-Jun-05,Dissolved oxygen
615689,6,Kannika,10-Jun-05,Dissolved oxygen
616622,7.3,Sakda,10-Jun-05,Dissolved oxygen
617589,7.2,Sakda,10-Jun-05,Dissolved oxygen
618572,7.2,Sakda,10-Jun-05,Dissolved oxygen
603696,6.6,Chai,13-Jun-05,Dissolved oxygen
605112,6.4,Chai,13-Jun-05,Dissolved oxygen
606583,6.7,Chai,13-Jun-05,Dissolved oxygen
607789,6.2,Somchair,17-Jun-05,Dissolved oxygen
608737,6.2,Busarakhan,17-Jun-05,Dissolved oxygen
603747,6.69,Chai,20-Jun-05,Dissolved oxygen
605170,6.5,Chai,20-Jun-05,Dissolved oxygen
606634,6.49,Chai,20-Jun-05,Dissolved oxygen
590189,6.2,Boonsri,24-Jun-05,Dissolved oxygen
591852,6.4,Boonsri,24-Jun-05,Dissolved oxygen
593536,6,Boonsri,24-Jun-05,Dissolved oxygen
602616,6,Kohsoom,26-Jun-05,Dissolved oxygen
590243,7.44,Boonsri,08-Jul-05,Dissolved oxygen
591910,6.41,Boonsri,08-Jul-05,Dissolved oxygen
593590,6.52,Boonsri,08-Jul-05,Dissolved oxygen
613791,5.7,Kannika,08-Jul-05,Dissolved oxygen
614767,5.7,Kannika,08-Jul-05,Dissolved oxygen
615739,5.8,Kannika,08-Jul-05,Dissolved oxygen
616675,6.1,Sakda,08-Jul-05,Dissolved oxygen
617648,6,Sakda,08-Jul-05,Dissolved oxygen
618624,6,Sakda,08-Jul-05,Dissolved oxygen
590299,5.3,Boonsri,22-Jul-05,Dissolved oxygen
591974,5.1,Boonsri,22-Jul-05,Dissolved oxygen
593646,5.3,Boonsri,22-Jul-05,Dissolved oxygen
603787,6.1,Chai,23-Jul-05,Dissolved oxygen
605216,6,Chai,23-Jul-05,Dissolved oxygen
606673,5.9,Chai,23-Jul-05,Dissolved oxygen
602656,6.2,Kohsoom,24-Jul-05,Dissolved oxygen
607839,5.5,Somchair,24-Jul-05,Dissolved oxygen
608788,4.8,Busarakhan,24-Jul-05,Dissolved oxygen
603838,6.42,Chai,31-Jul-05,Dissolved oxygen
605277,6.33,Chai,31-Jul-05,Dissolved oxygen
606725,5.89,Chai,31-Jul-05,Dissolved oxygen
590353,5.62,Boonsri,12-Aug-05,Dissolved oxygen
592035,5.86,Boonsri,12-Aug-05,Dissolved oxygen
593700,5.54,Boonsri,12-Aug-05,Dissolved oxygen
613844,5.7,Kannika,12-Aug-05,Dissolved oxygen
614829,5.7,Kannika,12-Aug-05,Dissolved oxygen
615792,5.8,Kannika,12-Aug-05,Dissolved oxygen
616729,6.1,Sakda,12-Aug-05,Dissolved oxygen
617710,6,Sakda,12-Aug-05,Dissolved oxygen
618677,6,Sakda,12-Aug-05,Dissolved oxygen
607891,5.8,Somchair,14-Aug-05,Dissolved oxygen
608840,5.4,Busarakhan,14-Aug-05,Dissolved oxygen
603880,5.6,Chai,18-Aug-05,Dissolved oxygen
605327,5.4,Chai,18-Aug-05,Dissolved oxygen
606767,5.3,Chai,18-Aug-05,Dissolved oxygen
603935,5.34,Chai,25-Aug-05,Dissolved oxygen
605389,5.58,Chai,25-Aug-05,Dissolved oxygen
606821,5.26,Chai,25-Aug-05,Dissolved oxygen
590408,4.1,Boonsri,26-Aug-05,Dissolved oxygen
592098,4.2,Boonsri,26-Aug-05,Dissolved oxygen
593755,3.9,Boonsri,26-Aug-05,Dissolved oxygen
602732,6.1,Kohsoom,28-Aug-05,Dissolved oxygen
590465,6.76,Boonsri,09-Sep-05,Dissolved oxygen
592163,6.12,Boonsri,09-Sep-05,Dissolved oxygen
593812,6.12,Boonsri,09-Sep-05,Dissolved oxygen
613902,7.1,Kannika,09-Sep-05,Dissolved oxygen
614894,7,Kannika,09-Sep-05,Dissolved oxygen
615849,7,Kannika,09-Sep-05,Dissolved oxygen
616787,7.1,Sakda,09-Sep-05,Dissolved oxygen
617775,7.1,Sakda,09-Sep-05,Dissolved oxygen
618734,7,Sakda,09-Sep-05,Dissolved oxygen
603977,7.1,Chai,22-Sep-05,Dissolved oxygen
605439,6.5,Chai,22-Sep-05,Dissolved oxygen
606862,6.8,Chai,22-Sep-05,Dissolved oxygen
590518,7.1,Boonsri,23-Sep-05,Dissolved oxygen
592219,7.5,Boonsri,23-Sep-05,Dissolved oxygen
593865,7,Boonsri,23-Sep-05,Dissolved oxygen
607945,7.4,Somchair,24-Sep-05,Dissolved oxygen
608894,7.6,Busarakhan,24-Sep-05,Dissolved oxygen
602766,6.7,Kohsoom,25-Sep-05,Dissolved oxygen
604026,6.68,Chai,29-Sep-05,Dissolved oxygen
605496,6.83,Chai,29-Sep-05,Dissolved oxygen
606911,6.76,Chai,29-Sep-05,Dissolved oxygen
590573,5.76,Boonsri,02-Oct-05,Dissolved oxygen
592277,6.24,Boonsri,02-Oct-05,Dissolved oxygen
593920,6.08,Boonsri,02-Oct-05,Dissolved oxygen
604069,6.6,Chai,10-Oct-05,Dissolved oxygen
605546,6.7,Chai,10-Oct-05,Dissolved oxygen
606953,6.8,Chai,10-Oct-05,Dissolved oxygen
613951,8.2,Kannika,14-Oct-05,Dissolved oxygen
614950,8.1,Kannika,14-Oct-05,Dissolved oxygen
615897,8.1,Kannika,14-Oct-05,Dissolved oxygen
616835,8.2,Sakda,14-Oct-05,Dissolved oxygen
617831,8.2,Sakda,14-Oct-05,Dissolved oxygen
618782,8.1,Sakda,14-Oct-05,Dissolved oxygen
604115,6.74,Chai,20-Oct-05,Dissolved oxygen
605604,6.89,Chai,20-Oct-05,Dissolved oxygen
607002,6.82,Chai,20-Oct-05,Dissolved oxygen
590615,7.8,Boonsri,21-Oct-05,Dissolved oxygen
592331,7.1,Boonsri,21-Oct-05,Dissolved oxygen
593961,6.9,Boonsri,21-Oct-05,Dissolved oxygen
602815,7.3,Kohsoom,23-Oct-05,Dissolved oxygen
607994,8,Somchair,23-Oct-05,Dissolved oxygen
608943,7.9,Busarakhan,23-Oct-05,Dissolved oxygen
590660,9.14,Boonsri,06-Nov-05,Dissolved oxygen
592382,8.11,Boonsri,06-Nov-05,Dissolved oxygen
594005,8.18,Boonsri,06-Nov-05,Dissolved oxygen
613997,10,Kannika,11-Nov-05,Dissolved oxygen
615002,10.2,Kannika,11-Nov-05,Dissolved oxygen
615944,10.1,Kannika,11-Nov-05,Dissolved oxygen
616881,10.2,Sakda,11-Nov-05,Dissolved oxygen
617885,10.3,Sakda,11-Nov-05,Dissolved oxygen
618827,10.4,Sakda,11-Nov-05,Dissolved oxygen
604151,8.8,Chai,19-Nov-05,Dissolved oxygen
605645,8.9,Chai,19-Nov-05,Dissolved oxygen
607033,8.9,Chai,19-Nov-05,Dissolved oxygen
608045,9,Somchair,24-Nov-05,Dissolved oxygen
608991,8.6,Busarakhan,24-Nov-05,Dissolved oxygen
590707,8.5,Boonsri,25-Nov-05,Dissolved oxygen
592440,8.4,Boonsri,25-Nov-05,Dissolved oxygen
594051,8.6,Boonsri,25-Nov-05,Dissolved oxygen
604199,7.27,Chai,26-Nov-05,Dissolved oxygen
605700,8.28,Chai,26-Nov-05,Dissolved oxygen
607078,8.8,Chai,26-Nov-05,Dissolved oxygen
602852,10.2,Kohsoom,27-Nov-05,Dissolved oxygen
590751,8.68,Boonsri,02-Dec-05,Dissolved oxygen
592491,8.58,Boonsri,02-Dec-05,Dissolved oxygen
594098,8.57,Boonsri,02-Dec-05,Dissolved oxygen
604233,8.6,Chai,05-Dec-05,Dissolved oxygen
605742,8.6,Chai,05-Dec-05,Dissolved oxygen
607111,8.4,Chai,05-Dec-05,Dissolved oxygen
614042,10.6,Kannika,09-Dec-05,Dissolved oxygen
615053,10.7,Kannika,09-Dec-05,Dissolved oxygen
615988,10.5,Kannika,09-Dec-05,Dissolved oxygen
616925,10.8,Sakda,09-Dec-05,Dissolved oxygen
617935,10.6,Sakda,09-Dec-05,Dissolved oxygen
618870,10.8,Sakda,09-Dec-05,Dissolved oxygen
590800,9.7,Boonsri,16-Dec-05,Dissolved oxygen
592548,8.8,Boonsri,16-Dec-05,Dissolved oxygen
594146,8.8,Boonsri,16-Dec-05,Dissolved oxygen
604272,8.23,Chai,16-Dec-05,Dissolved oxygen
605790,8.43,Chai,16-Dec-05,Dissolved oxygen
607149,8.37,Chai,16-Dec-05,Dissolved oxygen
602898,10.3,Kohsoom,18-Dec-05,Dissolved oxygen
608091,7.5,Somchair,22-Dec-05,Dissolved oxygen
609038,7.3,Busarakhan,22-Dec-05,Dissolved oxygen
683162,9.6,Boonsri,13-Jan-06,Dissolved oxygen
684754,9.4,Boonsri,13-Jan-06,Dissolved oxygen
686442,9.2,Boonsri,13-Jan-06,Dissolved oxygen
707006,11.8,Kannika,13-Jan-06,Dissolved oxygen
707950,11.9,Kannika,13-Jan-06,Dissolved oxygen
708979,12.1,Kannika,13-Jan-06,Dissolved oxygen
709940,11.9,Sakda,13-Jan-06,Dissolved oxygen
710885,11.8,Sakda,13-Jan-06,Dissolved oxygen
711890,11.8,Sakda,13-Jan-06,Dissolved oxygen
696813,8.5,Chai,19-Jan-06,Dissolved oxygen
698180,9.1,Chai,19-Jan-06,Dissolved oxygen
699686,8.9,Chai,19-Jan-06,Dissolved oxygen
683205,9.58,Boonsri,27-Jan-06,Dissolved oxygen
684804,9.89,Boonsri,27-Jan-06,Dissolved oxygen
686485,9.82,Boonsri,27-Jan-06,Dissolved oxygen
696856,11.2,Chai,28-Jan-06,Dissolved oxygen
698230,11.34,Chai,28-Jan-06,Dissolved oxygen
699729,11.7,Chai,28-Jan-06,Dissolved oxygen
702010,12.7,Busarakhan,28-Jan-06,Dissolved oxygen
701052,11.6,Somchair,29-Jan-06,Dissolved oxygen
683254,9.52,Boonsri,10-Feb-06,Dissolved oxygen
684859,9.48,Boonsri,10-Feb-06,Dissolved oxygen
686536,9.43,Boonsri,10-Feb-06,Dissolved oxygen
707048,11.4,Kannika,10-Feb-06,Dissolved oxygen
707998,11.5,Kannika,10-Feb-06,Dissolved oxygen
709020,11.3,Kannika,10-Feb-06,Dissolved oxygen
709981,11.2,Sakda,10-Feb-06,Dissolved oxygen
710935,11.1,Sakda,10-Feb-06,Dissolved oxygen
711933,11,Sakda,10-Feb-06,Dissolved oxygen
683302,9.52,Boonsri,24-Feb-06,Dissolved oxygen
684907,9.48,Boonsri,24-Feb-06,Dissolved oxygen
686584,9.43,Boonsri,24-Feb-06,Dissolved oxygen
696889,11.1,Chai,24-Feb-06,Dissolved oxygen
698273,11.1,Chai,24-Feb-06,Dissolved oxygen
699762,11.2,Chai,24-Feb-06,Dissolved oxygen
701093,11.6,Somchair,25-Feb-06,Dissolved oxygen
702054,12.2,Busarakhan,25-Feb-06,Dissolved oxygen
695900,11.4,Kohsoom,26-Feb-06,Dissolved oxygen
696935,10.7,Chai,28-Feb-06,Dissolved oxygen
698316,10.8,Chai,28-Feb-06,Dissolved oxygen
699804,10.2,Chai,28-Feb-06,Dissolved oxygen
683351,9.07,Boonsri,09-Mar-06,Dissolved oxygen
684956,9.23,Boonsri,09-Mar-06,Dissolved oxygen
686634,9.04,Boonsri,09-Mar-06,Dissolved oxygen
707089,10.1,Kannika,09-Mar-06,Dissolved oxygen
708043,10.1,Kannika,09-Mar-06,Dissolved oxygen
709066,10.8,Kannika,09-Mar-06,Dissolved oxygen
710021,11.2,Sakda,09-Mar-06,Dissolved oxygen
710979,11,Sakda,09-Mar-06,Dissolved oxygen
711979,11.1,Sakda,09-Mar-06,Dissolved oxygen
696970,10.3,Chai,17-Mar-06,Dissolved oxygen
698349,10.3,Chai,17-Mar-06,Dissolved oxygen
699839,10.7,Chai,17-Mar-06,Dissolved oxygen
683403,9.9,Boonsri,23-Mar-06,Dissolved oxygen
685005,9.4,Boonsri,23-Mar-06,Dissolved oxygen
686684,9.9,Boonsri,23-Mar-06,Dissolved oxygen
701136,7.7,Somchair,23-Mar-06,Dissolved oxygen
702100,9.1,Busarakhan,23-Mar-06,Dissolved oxygen
695947,10.1,Kohsoom,25-Mar-06,Dissolved oxygen
697016,9.4,Chai,29-Mar-06,Dissolved oxygen
698393,9.7,Chai,29-Mar-06,Dissolved oxygen
699882,9.5,Chai,29-Mar-06,Dissolved oxygen
683450,9.51,Boonsri,06-Apr-06,Dissolved oxygen
685052,9.55,Boonsri,06-Apr-06,Dissolved oxygen
686732,9.37,Boonsri,06-Apr-06,Dissolved oxygen
707133,9.3,Kannika,15-Apr-06,Dissolved oxygen
708087,9.5,Kannika,15-Apr-06,Dissolved oxygen
709110,9.6,Kannika,15-Apr-06,Dissolved oxygen
710069,9.5,Sakda,15-Apr-06,Dissolved oxygen
711012,9.1,Sakda,15-Apr-06,Dissolved oxygen
712012,9.3,Sakda,15-Apr-06,Dissolved oxygen
697042,8.3,Chai,23-Apr-06,Dissolved oxygen
698430,8.1,Chai,23-Apr-06,Dissolved oxygen
699914,8.4,Chai,23-Apr-06,Dissolved oxygen
683501,8.4,Boonsri,27-Apr-06,Dissolved oxygen
685110,9,Boonsri,27-Apr-06,Dissolved oxygen
686783,8.9,Boonsri,27-Apr-06,Dissolved oxygen
701178,8.3,Somchair,27-Apr-06,Dissolved oxygen
702143,7.9,Busarakhan,27-Apr-06,Dissolved oxygen
695994,9.5,Kohsoom,29-Apr-06,Dissolved oxygen
