id,value,location,sample date,measure
237394,1.67,Chai,25-Apr-02,Lead
300685,1.67,Somchair,22-Nov-03,Lead
513789,1.674,Chai,18-Jul-04,Lead
511750,1.674,Chai,17-Sep-04,Lead
504081,1.675,Boonsri,22-Oct-04,Lead
788224,1.676,Boonsri,24-May-07,Lead
298267,1.68,Kohsoom,29-Nov-03,Lead
707555,1.682,Kannika,07-Dec-06,Lead
816650,1.685,Sakda,11-Aug-07,Lead
3300577,1.69,Kannika,16-Sep-16,Lead
3301142,1.69,Kannika,16-Sep-16,Lead
3302926,1.69,Sakda,02-Dec-16,Lead
613870,1.692,Kannika,12-Aug-05,Lead
684834,1.692,Boonsri,27-Jan-06,Lead
303322,1.695,Kannika,24-Jul-03,Lead
592412,1.7,Boonsri,06-Nov-05,Lead
1011240,1.7,Achara,13-Feb-09,Lead
1025110,1.7,Sakda,12-Jun-09,Lead
1008735,1.7,Chai,09-Jul-09,Lead
1022029,1.7,Kannika,13-Nov-09,Lead
1010756,1.7,Busarakhan,19-Dec-09,Lead
1349781,1.7,Kannika,07-Feb-10,Lead
1350390,1.7,Kannika,07-Feb-10,Lead
1352268,1.7,Sakda,12-Mar-10,Lead
1343933,1.7,Chai,09-May-10,Lead
1352466,1.7,Sakda,18-Jul-10,Lead
1341827,1.7,Chai,11-Aug-10,Lead
1351354,1.7,Sakda,02-Sep-10,Lead
1351963,1.7,Sakda,02-Sep-10,Lead
1349629,1.7,Kannika,09-Nov-10,Lead
1630417,1.7,Chai,14-Jan-11,Lead
1639967,1.7,Sakda,10-Feb-11,Lead
1616062,1.7,Somchair,13-Apr-11,Lead
1617448,1.7,Achara,16-Apr-11,Lead
1635824,1.7,Kannika,12-May-11,Lead
1637596,1.7,Kannika,12-May-11,Lead
1638554,1.7,Sakda,18-Jun-11,Lead
1628798,1.7,Chai,17-Jul-11,Lead
1631117,1.7,Chai,28-Sep-11,Lead
1630296,1.7,Chai,03-Dec-11,Lead
1631355,1.7,Chai,03-Dec-11,Lead
2218622,1.7,Kannika,11-Feb-12,Lead
2188484,1.7,Kohsoom,27-Jun-13,Lead
2579451,1.7,Chai,05-Sep-14,Lead
818763,1.703,Sakda,07-Jun-07,Lead
501531,1.705,Boonsri,23-Jul-04,Lead
512858,1.707,Chai,17-Sep-04,Lead
818039,1.708,Sakda,08-Dec-07,Lead
684209,1.712,Boonsri,09-Nov-06,Lead
815291,1.712,Kannika,15-Mar-07,Lead
502578,1.713,Boonsri,28-May-04,Lead
228679,1.72,Boonsri,27-Sep-02,Lead
3445076,1.72,Kannika,10-Dec-15,Lead
3446410,1.73,Sakda,14-May-15,Lead
2161857,1.731,Boonsri,14-Nov-13,Lead
1643739,1.74,Kohsoom,28-Sep-11,Lead
3446275,1.74,Sakda,12-Feb-15,Lead
590685,1.742,Boonsri,06-Nov-05,Lead
160468,1.75,Boonsri,07-Dec-01,Lead
800599,1.758,Kohsoom,21-Jul-07,Lead
519613,1.764,Kannika,12-Nov-04,Lead
806123,1.767,Somchair,28-Mar-07,Lead
520831,1.769,Sakda,22-May-04,Lead
3446091,1.77,Sakda,08-Oct-15,Lead
803027,1.771,Chai,23-Mar-07,Lead
813069,1.777,Kannika,15-Mar-07,Lead
503706,1.779,Boonsri,07-May-04,Lead
2624792,1.78,Sakda,11-Dec-14,Lead
3302391,1.78,Sakda,02-Dec-16,Lead
298738,1.786,Chai,10-Jul-03,Lead
712001,1.79,Sakda,09-Mar-06,Lead
910586,1.8,Kannika,14-Apr-08,Lead
903514,1.8,Chai,28-Apr-08,Lead
914556,1.8,Sakda,06-Sep-08,Lead
910866,1.8,Kannika,12-Oct-08,Lead
906605,1.8,Busarakhan,17-Nov-08,Lead
1022697,1.8,Kannika,17-Apr-09,Lead
1023989,1.8,Sakda,12-Jun-09,Lead
1009586,1.8,Somchair,28-Jun-09,Lead
1005985,1.8,Chai,09-Jul-09,Lead
1006148,1.8,Chai,22-Sep-09,Lead
1009002,1.8,Chai,19-Oct-09,Lead
1341149,1.8,Chai,17-Jan-10,Lead
1327361,1.8,Busarakhan,14-Feb-10,Lead
1351050,1.8,Sakda,12-Mar-10,Lead
1328521,1.8,Achara,20-May-10,Lead
1327501,1.8,Busarakhan,22-May-10,Lead
1343031,1.8,Chai,11-Aug-10,Lead
1327207,1.8,Somchair,27-Nov-10,Lead
1327257,1.8,Somchair,09-Dec-10,Lead
1638171,1.8,Sakda,13-Jan-11,Lead
1628999,1.8,Chai,28-Sep-11,Lead
1629159,1.8,Chai,11-Nov-11,Lead
1637175,1.8,Kannika,11-Nov-11,Lead
1616860,1.8,Busarakhan,08-Dec-11,Lead
1639838,1.8,Sakda,09-Dec-11,Lead
1981139,1.8,Chai,11-Jan-12,Lead
2218166,1.8,Kannika,14-Jan-12,Lead
2627562,1.8,Kohsoom,25-Jun-14,Lead
2578626,1.8,Chai,06-Nov-14,Lead
617741,1.801,Sakda,12-Aug-05,Lead
2564539,1.802,Boonsri,11-Dec-14,Lead
818819,1.815,Sakda,07-Jul-07,Lead
3300435,1.82,Kannika,03-Jun-16,Lead
501277,1.828,Boonsri,26-Mar-04,Lead
3385771,1.83,Decha,19-Sep-15,Lead
3303461,1.83,Sakda,02-Dec-16,Lead
245485,1.84,Sakda,28-Mar-02,Lead
2623289,1.85,Kannika,11-Dec-14,Lead
2625786,1.85,Sakda,11-Dec-14,Lead
520309,1.852,Kannika,11-Dec-04,Lead
618650,1.853,Sakda,08-Jul-05,Lead
710913,1.86,Sakda,13-Jan-06,Lead
1643636,1.86,Kohsoom,13-Jul-11,Lead
2162890,1.863,Boonsri,14-Nov-13,Lead
788827,1.866,Boonsri,20-Dec-07,Lead
304389,1.879,Sakda,24-Jul-03,Lead
2562349,1.895,Boonsri,11-Dec-14,Lead
591299,1.899,Boonsri,28-Jan-05,Lead
618851,1.9,Sakda,11-Nov-05,Lead
1020581,1.9,Kannika,12-Jun-09,Lead
1007614,1.9,Chai,19-Oct-09,Lead
1023213,1.9,Kannika,13-Nov-09,Lead
1022114,1.9,Kannika,05-Dec-09,Lead
1023271,1.9,Kannika,05-Dec-09,Lead
1024391,1.9,Sakda,05-Dec-09,Lead
1351659,1.9,Sakda,12-Mar-10,Lead
1342547,1.9,Chai,18-Mar-10,Lead
1343751,1.9,Chai,18-Mar-10,Lead
1326813,1.9,Somchair,20-Mar-10,Lead
1327455,1.9,Busarakhan,18-Apr-10,Lead
1327007,1.9,Somchair,22-Jul-10,Lead
1350188,1.9,Kannika,15-Oct-10,Lead
1639172,1.9,Sakda,10-Mar-11,Lead
1637457,1.9,Kannika,11-Mar-11,Lead
1638455,1.9,Sakda,12-May-11,Lead
1639416,1.9,Sakda,18-Jun-11,Lead
1638778,1.9,Sakda,09-Sep-11,Lead
1637996,1.9,Kannika,14-Oct-11,Lead
1636289,1.9,Kannika,11-Nov-11,Lead
1638928,1.9,Sakda,11-Nov-11,Lead
1616345,1.9,Somchair,16-Nov-11,Lead
1629237,1.9,Chai,03-Dec-11,Lead
2218577,1.9,Kannika,14-Jan-12,Lead
2217808,1.9,Kannika,11-Feb-12,Lead
2219027,1.9,Sakda,11-Feb-12,Lead
1965584,1.9,Somchair,18-Feb-12,Lead
2217938,1.9,Kannika,08-Jun-12,Lead
2188371,1.9,Kohsoom,19-Apr-13,Lead
2622832,1.9,Kannika,11-Jan-14,Lead
2623333,1.9,Kannika,11-Jan-14,Lead
2565074,1.9,Somchair,12-Jul-14,Lead
2565228,1.9,Somchair,03-Sep-14,Lead
2565328,1.9,Somchair,10-Oct-14,Lead
2566408,1.9,Busarakhan,02-Nov-14,Lead
2579620,1.9,Chai,06-Nov-14,Lead
3385426,1.9,Decha,14-Feb-15,Lead
613532,1.902,Kannika,16-Jan-05,Lead
707979,1.902,Kannika,13-Jan-06,Lead
593093,1.903,Boonsri,11-Feb-05,Lead
2163923,1.905,Boonsri,14-Nov-13,Lead
815473,1.909,Kannika,09-Jun-07,Lead
234675,1.91,Kohsoom,23-Mar-02,Lead
1326514,1.91,Boonsri,15-Oct-10,Lead
520952,1.921,Sakda,03-Sep-04,Lead
303682,1.925,Kannika,24-Jul-03,Lead
2566963,1.93,Decha,20-Sep-14,Lead
684150,1.944,Boonsri,26-Oct-06,Lead
800430,1.947,Kohsoom,21-Apr-07,Lead
3446043,1.96,Sakda,25-Sep-15,Lead
242778,1.97,Kannika,22-Jun-02,Lead
3446597,1.97,Sakda,25-Sep-15,Lead
3293542,1.973,Chai,16-Jan-16,Lead
3294542,1.973,Chai,16-Jan-16,Lead
3295847,1.973,Chai,16-Jan-16,Lead
3293613,1.973,Chai,12-Feb-16,Lead
3294637,1.973,Chai,12-Feb-16,Lead
3293680,1.973,Chai,05-Mar-16,Lead
3294722,1.973,Chai,05-Mar-16,Lead
3295985,1.973,Chai,05-Mar-16,Lead
3293755,1.973,Chai,01-Apr-16,Lead
3294822,1.973,Chai,01-Apr-16,Lead
3296060,1.973,Chai,01-Apr-16,Lead
3293847,1.973,Chai,12-May-16,Lead
3294953,1.973,Chai,12-May-16,Lead
3296152,1.973,Chai,12-May-16,Lead
3293920,1.973,Chai,03-Jun-16,Lead
3295045,1.973,Chai,03-Jun-16,Lead
3296225,1.973,Chai,03-Jun-16,Lead
3282343,1.973,Busarakhan,16-Jun-16,Lead
3293999,1.973,Chai,02-Jul-16,Lead
3295151,1.973,Chai,02-Jul-16,Lead
3296304,1.973,Chai,02-Jul-16,Lead
3296403,1.973,Chai,05-Aug-16,Lead
3281510,1.973,Somchair,11-Aug-16,Lead
3282510,1.973,Busarakhan,11-Aug-16,Lead
3294178,1.973,Chai,03-Sep-16,Lead
3295387,1.973,Chai,03-Sep-16,Lead
3296483,1.973,Chai,03-Sep-16,Lead
3282588,1.973,Busarakhan,09-Sep-16,Lead
3294275,1.973,Chai,08-Oct-16,Lead
3295516,1.973,Chai,08-Oct-16,Lead
3296580,1.973,Chai,08-Oct-16,Lead
3294362,1.973,Chai,11-Nov-16,Lead
3295635,1.973,Chai,11-Nov-16,Lead
3296667,1.973,Chai,11-Nov-16,Lead
3294433,1.973,Chai,03-Dec-16,Lead
3295726,1.973,Chai,03-Dec-16,Lead
3282839,1.973,Busarakhan,08-Dec-16,Lead
522479,1.976,Sakda,09-Oct-04,Lead
590214,1.976,Boonsri,24-Jun-05,Lead
805004,1.981,Chai,28-Jun-07,Lead
512724,1.982,Chai,18-Jul-04,Lead
519557,1.984,Kannika,03-Sep-04,Lead
522392,1.987,Sakda,10-Jul-04,Lead
2623651,1.99,Kannika,11-Sep-14,Lead
6471,2,Chai,18-Dec-98,Lead
45737,2,Kohsoom,16-Jan-99,Lead
168905,2,Busarakhan,17-Jan-01,Lead
172981,2,Kannika,27-Jan-01,Lead
168938,2,Busarakhan,18-Feb-01,Lead
171529,2,Kannika,24-Feb-01,Lead
165366,2,Kohsoom,18-Mar-01,Lead
173795,2,Sakda,22-Mar-01,Lead
175287,2,Sakda,22-Mar-01,Lead
172310,2,Kannika,25-Mar-01,Lead
173053,2,Kannika,25-Mar-01,Lead
167553,2,Chai,31-Mar-01,Lead
168267,2,Somchair,31-Mar-01,Lead
168975,2,Busarakhan,31-Mar-01,Lead
914422,2,Sakda,13-Jun-08,Lead
913591,2,Sakda,06-Sep-08,Lead
910813,2,Kannika,07-Sep-08,Lead
913644,2,Sakda,12-Oct-08,Lead
906659,2,Busarakhan,05-Dec-08,Lead
910977,2,Kannika,12-Dec-08,Lead
912800,2,Kannika,12-Dec-08,Lead
913755,2,Sakda,12-Dec-08,Lead
1021675,2,Kannika,12-Jun-09,Lead
1007536,2,Chai,22-Sep-09,Lead
1342353,2,Chai,17-Jan-10,Lead
1343557,2,Chai,17-Jan-10,Lead
1326905,2,Somchair,22-May-10,Lead
1352115,2,Sakda,11-Dec-10,Lead
1352724,2,Sakda,11-Dec-10,Lead
1616025,2,Somchair,26-Mar-11,Lead
1639239,2,Sakda,07-Apr-11,Lead
1640101,2,Sakda,07-Apr-11,Lead
1630990,2,Chai,03-Aug-11,Lead
1630058,2,Chai,28-Sep-11,Lead
1640577,2,Sakda,15-Oct-11,Lead
1630131,2,Chai,17-Oct-11,Lead
1630218,2,Chai,11-Nov-11,Lead
1640652,2,Sakda,11-Nov-11,Lead
1616383,2,Somchair,08-Dec-11,Lead
1979237,2,Chai,11-Jan-12,Lead
1980188,2,Chai,11-Jan-12,Lead
2217763,2,Kannika,14-Jan-12,Lead
1979330,2,Chai,05-Feb-12,Lead
2218752,2,Kannika,08-Jun-12,Lead
2566508,2,Busarakhan,06-Dec-14,Lead
3444938,2,Kannika,24-Sep-15,Lead
813189,2.003,Kannika,10-May-07,Lead
707030,2.006,Kannika,13-Jan-06,Lead
2563444,2.007,Boonsri,11-Dec-14,Lead
2563156,2.009,Boonsri,17-Sep-14,Lead
235797,2.01,Chai,10-Oct-02,Lead
3444069,2.01,Kannika,12-Feb-15,Lead
813533,2.012,Kannika,21-Nov-07,Lead
1325148,2.018,Boonsri,21-Oct-10,Lead
687433,2.02,Boonsri,09-Nov-06,Lead
3443837,2.02,Kannika,24-Sep-15,Lead
615484,2.026,Kannika,16-Jan-05,Lead
800724,2.029,Kohsoom,23-Sep-07,Lead
617859,2.036,Sakda,14-Oct-05,Lead
817441,2.045,Sakda,15-Mar-07,Lead
501430,2.048,Boonsri,11-Jun-04,Lead
613974,2.058,Kannika,14-Oct-05,Lead
1967690,2.06,Decha,19-Oct-12,Lead
3300625,2.06,Kannika,02-Oct-16,Lead
304030,2.073,Kannika,24-Jul-03,Lead
712182,2.074,Sakda,13-Jul-06,Lead
299558,2.08,Chai,12-Oct-03,Lead
606884,2.089,Chai,22-Sep-05,Lead
303449,2.09,Kannika,20-Nov-03,Lead
618703,2.098,Sakda,12-Aug-05,Lead
913358,2.1,Sakda,11-Apr-08,Lead
915510,2.1,Sakda,06-Sep-08,Lead
911730,2.1,Kannika,07-Sep-08,Lead
906549,2.1,Busarakhan,19-Oct-08,Lead
906068,2.1,Somchair,05-Dec-08,Lead
1022832,2.1,Kannika,12-Jun-09,Lead
1009774,2.1,Somchair,24-Sep-09,Lead
1024333,2.1,Sakda,13-Nov-09,Lead
1326713,2.1,Somchair,24-Jan-10,Lead
1327409,2.1,Busarakhan,20-Mar-10,Lead
1327853,2.1,Busarakhan,09-Dec-10,Lead
1639895,2.1,Sakda,13-Jan-11,Lead
1643534,2.1,Kohsoom,18-May-11,Lead
1616143,2.1,Somchair,29-Jun-11,Lead
1629857,2.1,Chai,17-Jul-11,Lead
1630916,2.1,Chai,17-Jul-11,Lead
1631277,2.1,Chai,11-Nov-11,Lead
1980281,2.1,Chai,05-Feb-12,Lead
2623835,2.1,Kannika,11-Jan-14,Lead
2563382,2.102,Boonsri,27-Nov-14,Lead
800475,2.103,Kohsoom,26-May-07,Lead
683230,2.106,Boonsri,27-Jan-06,Lead
2561211,2.107,Boonsri,24-Feb-14,Lead
513736,2.108,Chai,27-Jun-04,Lead
791165,2.108,Boonsri,24-May-07,Lead
242073,2.11,Kannika,22-Jun-02,Lead
521647,2.112,Sakda,10-Jul-04,Lead
814288,2.112,Kannika,10-May-07,Lead
2561872,2.113,Boonsri,27-Aug-14,Lead
2561971,2.115,Boonsri,17-Sep-14,Lead
804030,2.12,Chai,20-Dec-07,Lead
791561,2.121,Boonsri,20-Sep-07,Lead
2162807,2.121,Boonsri,18-Oct-13,Lead
521496,2.122,Sakda,19-Mar-04,Lead
2164009,2.122,Boonsri,14-Dec-13,Lead
606256,2.13,Chai,31-Jan-05,Lead
522273,2.137,Sakda,19-Mar-04,Lead
510708,2.14,Kohsoom,29-Aug-04,Lead
591882,2.148,Boonsri,24-Jun-05,Lead
234711,2.15,Kohsoom,27-Apr-02,Lead
3445675,2.15,Sakda,08-Jan-15,Lead
2562260,2.151,Boonsri,27-Nov-14,Lead
801714,2.153,Chai,18-May-07,Lead
816355,2.156,Sakda,15-Mar-07,Lead
3302348,2.16,Sakda,04-Nov-16,Lead
606839,2.164,Chai,25-Aug-05,Lead
504186,2.166,Boonsri,03-Dec-04,Lead
607863,2.172,Somchair,24-Jul-05,Lead
589692,2.174,Boonsri,28-Jan-05,Lead
502426,2.177,Boonsri,26-Mar-04,Lead
237482,2.19,Chai,12-Jun-02,Lead
294005,2.2,Boonsri,04-Dec-03,Lead
902205,2.2,Chai,18-Jan-08,Lead
914313,2.2,Sakda,11-Apr-08,Lead
911489,2.2,Kannika,14-Apr-08,Lead
902389,2.2,Chai,28-Apr-08,Lead
903657,2.2,Chai,12-Jun-08,Lead
1024975,2.2,Sakda,17-Apr-09,Lead
1007118,2.2,Chai,18-Apr-09,Lead
1326957,2.2,Somchair,13-Jun-10,Lead
1327553,2.2,Busarakhan,13-Jun-10,Lead
1351805,2.2,Sakda,19-Jun-10,Lead
1325582,2.2,Boonsri,23-Jun-10,Lead
1328151,2.2,Decha,21-Aug-10,Lead
1639033,2.2,Sakda,13-Jan-11,Lead
1637839,2.2,Kannika,06-Aug-11,Lead
1616704,2.2,Busarakhan,28-Aug-11,Lead
1638853,2.2,Sakda,15-Oct-11,Lead
1616780,2.2,Busarakhan,03-Nov-11,Lead
1639790,2.2,Sakda,11-Nov-11,Lead
2578545,2.2,Chai,08-Oct-14,Lead
806456,2.203,Somchair,25-Aug-07,Lead
2564476,2.213,Boonsri,27-Nov-14,Lead
687054,2.214,Boonsri,13-Jul-06,Lead
592470,2.216,Boonsri,25-Nov-05,Lead
803430,2.237,Chai,28-Jun-07,Lead
521535,2.243,Sakda,23-Apr-04,Lead
293387,2.25,Boonsri,04-Dec-03,Lead
603855,2.256,Chai,31-Jul-05,Lead
3444020,2.26,Kannika,08-Jan-15,Lead
519593,2.262,Kannika,09-Oct-04,Lead
502506,2.275,Boonsri,23-Apr-04,Lead
2564252,2.275,Boonsri,17-Sep-14,Lead
502614,2.283,Boonsri,11-Jun-04,Lead
502978,2.284,Boonsri,22-Oct-04,Lead
519375,2.29,Kannika,24-Apr-04,Lead
2625148,2.29,Sakda,12-Sep-14,Lead
592004,2.294,Boonsri,22-Jul-05,Lead
1354594,2.3,Kohsoom,28-Jan-10,Lead
1354708,2.3,Kohsoom,24-Mar-10,Lead
1352520,2.3,Sakda,14-Aug-10,Lead
1639105,2.3,Sakda,10-Feb-11,Lead
1638618,2.3,Sakda,08-Jul-11,Lead
2580448,2.3,Chai,05-Sep-14,Lead
2580536,2.3,Chai,08-Oct-14,Lead
2624204,2.3,Kannika,09-Oct-14,Lead
3302883,2.3,Sakda,04-Nov-16,Lead
787957,2.303,Boonsri,22-Mar-07,Lead
1643790,2.31,Kohsoom,26-Oct-11,Lead
501747,2.312,Boonsri,22-Oct-04,Lead
803969,2.316,Chai,30-Nov-07,Lead
592128,2.327,Boonsri,26-Aug-05,Lead
300289,2.33,Chai,28-Nov-03,Lead
515464,2.337,Busarakhan,04-Sep-04,Lead
3301518,2.34,Kannika,13-May-16,Lead
2162728,2.346,Boonsri,26-Sep-13,Lead
2163840,2.346,Boonsri,18-Oct-13,Lead
3303418,2.35,Sakda,04-Nov-16,Lead
788759,2.353,Boonsri,22-Nov-07,Lead
707240,2.354,Kannika,26-Jun-06,Lead
512382,2.36,Chai,22-Feb-04,Lead
2625289,2.36,Sakda,11-Dec-14,Lead
3300292,2.36,Kannika,11-Mar-16,Lead
511405,2.372,Chai,12-Mar-04,Lead
590598,2.373,Boonsri,02-Oct-05,Lead
2562523,2.375,Boonsri,24-Feb-14,Lead
3300856,2.38,Kannika,11-Mar-16,Lead
518821,2.383,Kannika,19-Aug-04,Lead
590776,2.385,Boonsri,02-Dec-05,Lead
3443745,2.39,Kannika,02-Jul-15,Lead
300549,2.396,Somchair,12-Jul-03,Lead
910493,2.4,Kannika,10-Jan-08,Lead
902253,2.4,Chai,15-Feb-08,Lead
915278,2.4,Sakda,11-Apr-08,Lead
912406,2.4,Kannika,14-Apr-08,Lead
905114,2.4,Chai,15-Nov-08,Lead
911894,2.4,Kannika,12-Dec-08,Lead
1005730,2.4,Chai,18-Apr-09,Lead
1009452,2.4,Somchair,25-Apr-09,Lead
1008898,2.4,Chai,22-Sep-09,Lead
1023155,2.4,Kannika,10-Oct-09,Lead
1327603,2.4,Busarakhan,22-Jul-10,Lead
1640034,2.4,Sakda,10-Mar-11,Lead
1636571,2.4,Kannika,11-Mar-11,Lead
1631190,2.4,Chai,17-Oct-11,Lead
1636333,2.4,Kannika,09-Dec-11,Lead
2218349,2.4,Kannika,08-Jun-12,Lead
1968456,2.4,Achara,10-Dec-12,Lead
3445491,2.4,Sakda,25-Sep-15,Lead
592307,2.409,Boonsri,02-Oct-05,Lead
608614,2.42,Busarakhan,24-Mar-05,Lead
3300951,2.42,Kannika,13-May-16,Lead
2623106,2.425,Kannika,06-Sep-14,Lead
815411,2.43,Kannika,10-May-07,Lead
514016,2.435,Chai,09-Dec-04,Lead
242024,2.45,Kannika,27-Apr-02,Lead
512457,2.45,Chai,21-Mar-04,Lead
816535,2.453,Sakda,07-Jun-07,Lead
818988,2.456,Sakda,13-Oct-07,Lead
3444298,2.47,Kannika,02-Jul-15,Lead
501891,2.479,Boonsri,17-Dec-04,Lead
521684,2.48,Sakda,19-Aug-04,Lead
3443517,2.48,Kannika,12-Feb-15,Lead
710172,2.483,Sakda,08-Jun-06,Lead
687375,2.486,Boonsri,26-Oct-06,Lead
503771,2.492,Boonsri,11-Jun-04,Lead
912313,2.5,Kannika,10-Jan-08,Lead
913217,2.5,Sakda,12-Jan-08,Lead
903330,2.5,Chai,18-Jan-08,Lead
903919,2.5,Chai,17-Oct-08,Lead
1023854,2.5,Sakda,17-Apr-09,Lead
1026096,2.5,Sakda,17-Apr-09,Lead
1020514,2.5,Kannika,08-May-09,Lead
1021971,2.5,Kannika,10-Oct-09,Lead
1351911,2.5,Sakda,14-Aug-10,Lead
1327106,2.5,Somchair,30-Sep-10,Lead
1327156,2.5,Somchair,29-Oct-10,Lead
1342234,2.5,Chai,11-Dec-10,Lead
1638310,2.5,Sakda,10-Mar-11,Lead
1616101,2.5,Somchair,27-May-11,Lead
1643585,2.5,Kohsoom,30-Jun-11,Lead
1639480,2.5,Sakda,08-Jul-11,Lead
1640342,2.5,Sakda,08-Jul-11,Lead
1636067,2.5,Kannika,06-Aug-11,Lead
1616266,2.5,Somchair,23-Sep-11,Lead
1638105,2.5,Kannika,09-Dec-11,Lead
1617948,2.5,Achara,10-Dec-11,Lead
1965530,2.5,Somchair,04-Feb-12,Lead
1981232,2.5,Chai,05-Feb-12,Lead
2623484,2.5,Kannika,12-Jun-14,Lead
2623986,2.5,Kannika,12-Jun-14,Lead
2566226,2.5,Busarakhan,03-Sep-14,Lead
2579539,2.5,Chai,08-Oct-14,Lead
3386135,2.5,Achara,20-Jun-15,Lead
2563087,2.504,Boonsri,27-Aug-14,Lead
518703,2.505,Kannika,24-Apr-04,Lead
817841,2.506,Sakda,06-Sep-07,Lead
2623607,2.514,Kannika,06-Sep-14,Lead
3301423,2.52,Kannika,11-Mar-16,Lead
708285,2.524,Kannika,11-Jul-06,Lead
512272,2.53,Chai,22-Jan-04,Lead
511467,2.532,Chai,12-Apr-04,Lead
685438,2.532,Boonsri,13-Jul-06,Lead
520093,2.537,Kannika,24-Apr-04,Lead
513868,2.544,Chai,09-Sep-04,Lead
818932,2.553,Sakda,06-Sep-07,Lead
3444390,2.56,Kannika,24-Sep-15,Lead
513688,2.573,Chai,29-May-04,Lead
815699,2.573,Kannika,13-Oct-07,Lead
228493,2.58,Boonsri,13-Jun-02,Lead
787639,2.58,Boonsri,11-Jan-07,Lead
696018,2.588,Kohsoom,29-Apr-06,Lead
788291,2.59,Boonsri,07-Jun-07,Lead
813249,2.597,Kannika,09-Jun-07,Lead
911396,2.6,Kannika,10-Jan-08,Lead
904464,2.6,Chai,18-Jan-08,Lead
903378,2.6,Chai,15-Feb-08,Lead
1021608,2.6,Kannika,08-May-09,Lead
1009863,2.6,Somchair,30-Oct-09,Lead
1343658,2.6,Chai,20-Feb-10,Lead
1351196,2.6,Sakda,19-Jun-10,Lead
1354877,2.6,Kohsoom,23-Jun-10,Lead
1351506,2.6,Sakda,11-Dec-10,Lead
1629931,2.6,Chai,03-Aug-11,Lead
1638697,2.6,Sakda,06-Aug-11,Lead
1639715,2.6,Sakda,15-Oct-11,Lead
1637219,2.6,Kannika,09-Dec-11,Lead
2221654,2.6,Kohsoom,21-Jun-12,Lead
608566,2.61,Busarakhan,20-Feb-05,Lead
592361,2.61,Boonsri,21-Oct-05,Lead
3444623,2.61,Kannika,12-Feb-15,Lead
791232,2.611,Boonsri,07-Jun-07,Lead
807416,2.612,Busarakhan,26-May-07,Lead
2564182,2.614,Boonsri,27-Aug-14,Lead
511645,2.615,Chai,18-Jul-04,Lead
294623,2.62,Boonsri,04-Dec-03,Lead
590125,2.62,Boonsri,28-May-05,Lead
3446365,2.62,Sakda,02-Apr-15,Lead
518850,2.623,Kannika,03-Sep-04,Lead
814747,2.623,Kannika,13-Dec-07,Lead
503618,2.629,Boonsri,26-Mar-04,Lead
502685,2.629,Boonsri,09-Jul-04,Lead
3444846,2.64,Kannika,02-Jul-15,Lead
803276,2.664,Chai,18-May-07,Lead
522240,2.67,Sakda,19-Feb-04,Lead
594123,2.673,Boonsri,02-Dec-05,Lead
591409,2.674,Boonsri,24-Feb-05,Lead
606698,2.674,Chai,23-Jul-05,Lead
791696,2.677,Boonsri,20-Dec-07,Lead
522303,2.688,Sakda,23-Apr-04,Lead
228403,2.69,Boonsri,25-Apr-02,Lead
3443607,2.69,Kannika,02-Apr-15,Lead
1020842,2.7,Kannika,10-Oct-09,Lead
1326139,2.7,Boonsri,22-Apr-10,Lead
1354935,2.7,Kohsoom,28-Jul-10,Lead
1327752,2.7,Busarakhan,29-Oct-10,Lead
1966421,2.7,Busarakhan,04-Feb-12,Lead
1966490,2.7,Busarakhan,18-Feb-12,Lead
2624111,2.7,Kannika,06-Sep-14,Lead
2565401,2.7,Somchair,02-Nov-14,Lead
3445814,2.7,Sakda,02-Apr-15,Lead
803913,2.702,Chai,23-Nov-07,Lead
511495,2.703,Chai,22-Apr-04,Lead
593509,2.704,Boonsri,10-Jun-05,Lead
709044,2.706,Kannika,10-Feb-06,Lead
593397,2.712,Boonsri,13-May-05,Lead
814682,2.718,Kannika,21-Nov-07,Lead
802868,2.719,Chai,27-Jan-07,Lead
504047,2.729,Boonsri,08-Oct-04,Lead
618596,2.734,Sakda,10-Jun-05,Lead
503682,2.735,Boonsri,23-Apr-04,Lead
616594,2.737,Sakda,13-May-05,Lead
504117,2.747,Boonsri,05-Nov-04,Lead
614798,2.749,Kannika,08-Jul-05,Lead
227764,2.75,Boonsri,27-Sep-02,Lead
1643687,2.75,Kohsoom,31-Aug-11,Lead
502936,2.757,Boonsri,08-Oct-04,Lead
2623198,2.76,Kannika,09-Oct-14,Lead
2624295,2.76,Kannika,11-Dec-14,Lead
521721,2.762,Sakda,03-Sep-04,Lead
236538,2.77,Chai,12-Jun-02,Lead
593780,2.783,Boonsri,26-Aug-05,Lead
801780,2.783,Chai,21-Jun-07,Lead
512827,2.784,Chai,09-Sep-04,Lead
3445261,2.79,Sakda,02-Apr-15,Lead
3300387,2.79,Kannika,13-May-16,Lead
501713,2.796,Boonsri,08-Oct-04,Lead
814154,2.796,Kannika,15-Mar-07,Lead
229350,2.8,Boonsri,13-Jun-02,Lead
914172,2.8,Sakda,12-Jan-08,Lead
904512,2.8,Chai,15-Feb-08,Lead
906250,2.8,Busarakhan,03-May-08,Lead
912636,2.8,Kannika,07-Sep-08,Lead
905041,2.8,Chai,17-Oct-08,Lead
1341250,2.8,Chai,20-Feb-10,Lead
1616504,2.8,Busarakhan,26-Mar-11,Lead
615818,2.802,Kannika,12-Aug-05,Lead
