id,value,location,sample date,measure
2164845,26.2,Somchair,04-Nov-13,Sulphates
592401,26.25,Boonsri,06-Nov-05,Sulphates
299925,26.26,Chai,18-May-03,Sulphates
591701,26.299999,Boonsri,13-May-05,Sulphates
513997,26.3,Chai,05-Dec-04,Sulphates
1024169,26.3,Sakda,07-Sep-09,Sulphates
1343702,26.3,Chai,28-Feb-10,Sulphates
1349262,26.3,Kannika,08-Apr-10,Sulphates
1350627,26.3,Kannika,18-Jul-10,Sulphates
1344284,26.3,Chai,26-Aug-10,Sulphates
1981907,26.3,Chai,01-Nov-12,Sulphates
904960,26.35,Chai,11-Sep-08,Sulphates
2184724,26.36,Kannika,08-Sep-13,Sulphates
3382594,26.37,Boonsri,09-Jan-15,Sulphates
902523,26.4,Chai,12-Jun-08,Sulphates
1006893,26.4,Chai,11-Jan-09,Sulphates
1024908,26.4,Sakda,13-Mar-09,Sulphates
1005645,26.4,Chai,20-Mar-09,Sulphates
1007441,26.4,Chai,23-Aug-09,Sulphates
1007523,26.4,Chai,22-Sep-09,Sulphates
1026589,26.4,Sakda,13-Nov-09,Sulphates
1006345,26.4,Chai,16-Nov-09,Sulphates
1006398,26.4,Chai,21-Nov-09,Sulphates
1350933,26.4,Sakda,10-Jan-10,Sulphates
1343545,26.4,Chai,17-Jan-10,Sulphates
1351600,26.4,Sakda,07-Feb-10,Sulphates
1341335,26.4,Chai,18-Mar-10,Sulphates
1343925,26.4,Chai,09-May-10,Sulphates
1344223,26.4,Chai,11-Aug-10,Sulphates
3386211,26.4,Achara,22-Aug-15,Sulphates
3301606,26.41,Kannika,01-Jul-16,Sulphates
3301039,26.49,Kannika,01-Jul-16,Sulphates
303255,26.5,Kannika,21-May-03,Sulphates
520087,26.5,Kannika,24-Apr-04,Sulphates
590484,26.5,Boonsri,09-Sep-05,Sulphates
789585,26.5,Boonsri,06-Apr-07,Sulphates
1008395,26.5,Chai,20-Mar-09,Sulphates
1026531,26.5,Sakda,08-Oct-09,Sulphates
1351137,26.5,Sakda,14-May-10,Sulphates
1341721,26.5,Chai,15-Jul-10,Sulphates
606601,26.6,Chai,13-Jun-05,Sulphates
614787,26.6,Kannika,08-Jul-05,Sulphates
605235,26.6,Chai,23-Jul-05,Sulphates
711183,26.6,Sakda,13-Jul-06,Sulphates
708512,26.6,Kannika,09-Nov-06,Sulphates
915421,26.6,Sakda,11-Jul-08,Sulphates
912737,26.6,Kannika,07-Nov-08,Sulphates
1352508,26.6,Sakda,14-Aug-10,Sulphates
3300992,26.64,Kannika,03-Jun-16,Sulphates
228808,26.7,Boonsri,12-Dec-02,Sulphates
501390,26.7,Boonsri,28-May-04,Sulphates
501525,26.7,Boonsri,23-Jul-04,Sulphates
504111,26.7,Boonsri,05-Nov-04,Sulphates
700515,26.7,Chai,15-Nov-06,Sulphates
1007707,26.7,Chai,16-Nov-09,Sulphates
1350480,26.7,Kannika,08-Apr-10,Sulphates
1351899,26.7,Sakda,14-Aug-10,Sulphates
1639165,26.7,Sakda,10-Mar-11,Sulphates
593466,26.700001,Boonsri,28-May-05,Sulphates
594024,26.74,Boonsri,06-Nov-05,Sulphates
606692,26.799999,Chai,23-Jul-05,Sulphates
614015,26.799999,Kannika,11-Nov-05,Sulphates
513707,26.8,Chai,18-Jun-04,Sulphates
511858,26.8,Chai,05-Dec-04,Sulphates
790052,26.8,Boonsri,23-Aug-07,Sulphates
1352307,26.8,Sakda,08-Apr-10,Sulphates
1343887,26.8,Chai,23-Apr-10,Sulphates
1343019,26.8,Chai,11-Aug-10,Sulphates
1023841,26.82,Sakda,17-Apr-09,Sulphates
1964408,26.84,Boonsri,23-Sep-12,Sulphates
889807,26.86,Boonsri,28-Aug-08,Sulphates
2564064,26.86,Boonsri,23-Jul-14,Sulphates
229254,26.9,Boonsri,25-Apr-02,Sulphates
293779,26.9,Boonsri,25-Jul-03,Sulphates
707496,26.9,Kannika,09-Nov-06,Sulphates
801708,26.9,Chai,18-May-07,Sulphates
1022524,26.9,Kannika,09-Jan-09,Sulphates
1026471,26.9,Sakda,28-Sep-09,Sulphates
1021958,26.9,Kannika,10-Oct-09,Sulphates
1349773,26.9,Kannika,07-Feb-10,Sulphates
237350,27,Chai,31-Mar-02,Sulphates
614562,27,Kannika,11-Mar-05,Sulphates
709277,27,Kannika,11-Jul-06,Sulphates
685986,27,Boonsri,07-Dec-06,Sulphates
804685,27,Chai,23-Mar-07,Sulphates
915555,27,Sakda,12-Oct-08,Sulphates
902775,27,Chai,17-Oct-08,Sulphates
1010535,27,Busarakhan,24-Sep-09,Sulphates
3278439,27.02,Boonsri,28-May-16,Sulphates
299658,27.1,Chai,21-Dec-03,Sulphates
512995,27.1,Chai,05-Dec-04,Sulphates
589738,27.1,Boonsri,11-Feb-05,Sulphates
685128,27.1,Boonsri,27-Apr-06,Sulphates
707287,27.1,Kannika,11-Jul-06,Sulphates
710275,27.1,Sakda,10-Aug-06,Sulphates
816230,27.1,Sakda,11-Jan-07,Sulphates
914467,27.1,Sakda,11-Jul-08,Sulphates
1020633,27.1,Kannika,11-Jul-09,Sulphates
1020698,27.1,Kannika,08-Aug-09,Sulphates
1006053,27.1,Chai,23-Aug-09,Sulphates
1007498,27.1,Chai,31-Aug-09,Sulphates
1025383,27.1,Sakda,08-Oct-09,Sulphates
1023142,27.1,Kannika,10-Oct-09,Sulphates
1009095,27.1,Chai,16-Nov-09,Sulphates
1009148,27.1,Chai,21-Nov-09,Sulphates
1023258,27.1,Kannika,05-Dec-09,Sulphates
1349871,27.1,Kannika,08-Apr-10,Sulphates
1638160,27.1,Sakda,13-Jan-11,Sulphates
1639884,27.1,Sakda,13-Jan-11,Sulphates
1020764,27.13,Kannika,09-Sep-09,Sulphates
712284,27.18,Sakda,07-Sep-06,Sulphates
1005717,27.19,Chai,18-Apr-09,Sulphates
293023,27.2,Boonsri,22-May-03,Sulphates
1020273,27.2,Kannika,09-Jan-09,Sulphates
1005505,27.2,Chai,11-Jan-09,Sulphates
1024855,27.2,Sakda,13-Feb-09,Sulphates
1021474,27.2,Kannika,13-Mar-09,Sulphates
1005889,27.2,Chai,14-Jun-09,Sulphates
1008860,27.2,Chai,31-Aug-09,Sulphates
1025441,27.2,Sakda,13-Nov-09,Sulphates
1352209,27.2,Sakda,07-Feb-10,Sulphates
2577982,27.29,Chai,19-Mar-14,Sulphates
613811,27.299999,Kannika,08-Jul-05,Sulphates
1025350,27.3,Sakda,28-Sep-09,Sulphates
1342539,27.3,Chai,18-Mar-10,Sulphates
1342925,27.3,Chai,15-Jul-10,Sulphates
1349409,27.3,Kannika,18-Jul-10,Sulphates
1638232,27.3,Sakda,10-Feb-11,Sulphates
686840,27.31,Boonsri,03-May-06,Sulphates
889444,27.31,Boonsri,20-Jun-08,Sulphates
592182,27.32,Boonsri,09-Sep-05,Sulphates
2184762,27.35,Kannika,11-Oct-13,Sulphates
2561754,27.38,Boonsri,23-Jul-14,Sulphates
41346,27.4,Boonsri,09-Dec-99,Sulphates
616454,27.4,Sakda,11-Feb-05,Sulphates
711244,27.4,Sakda,10-Aug-06,Sulphates
814007,27.4,Kannika,11-Jan-07,Sulphates
803016,27.4,Chai,23-Mar-07,Sulphates
1020326,27.4,Kannika,13-Feb-09,Sulphates
1021595,27.4,Kannika,08-May-09,Sulphates
1023909,27.4,Sakda,08-May-09,Sulphates
1007193,27.4,Chai,21-May-09,Sulphates
1008555,27.4,Chai,21-May-09,Sulphates
1007360,27.4,Chai,09-Jul-09,Sulphates
1022884,27.4,Kannika,11-Jul-09,Sulphates
1006239,27.4,Chai,19-Oct-09,Sulphates
1020887,27.4,Kannika,13-Nov-09,Sulphates
1024378,27.4,Sakda,05-Dec-09,Sulphates
1341137,27.4,Chai,17-Jan-10,Sulphates
1350382,27.4,Kannika,07-Feb-10,Sulphates
1342498,27.4,Chai,28-Feb-10,Sulphates
1349215,27.4,Kannika,12-Mar-10,Sulphates
1352454,27.4,Sakda,18-Jul-10,Sulphates
1343084,27.4,Chai,26-Aug-10,Sulphates
1635504,27.4,Kannika,15-Jan-11,Sulphates
1640094,27.4,Sakda,07-Apr-11,Sulphates
707549,27.42,Kannika,07-Dec-06,Sulphates
3446034,27.42,Sakda,25-Sep-15,Sulphates
3300475,27.43,Kannika,01-Jul-16,Sulphates
1026283,27.48,Sakda,11-Jul-09,Sulphates
158808,27.5,Boonsri,20-Jan-01,Sulphates
243497,27.5,Kannika,25-Jul-02,Sulphates
294278,27.5,Boonsri,06-Jun-03,Sulphates
299415,27.5,Chai,10-Jul-03,Sulphates
813002,27.5,Kannika,08-Feb-07,Sulphates
1026029,27.5,Sakda,13-Mar-09,Sulphates
1350324,27.5,Kannika,10-Jan-10,Sulphates
1349919,27.5,Kannika,14-May-10,Sulphates
914548,27.53,Sakda,06-Sep-08,Sulphates
298577,27.54,Chai,18-May-03,Sulphates
1021528,27.54,Kannika,17-Apr-09,Sulphates
684823,27.55,Boonsri,27-Jan-06,Sulphates
1325519,27.56,Boonsri,19-May-10,Sulphates
1324630,27.58,Boonsri,18-Feb-10,Sulphates
244911,27.6,Sakda,23-Aug-02,Sulphates
520856,27.6,Sakda,12-Jun-04,Sulphates
1020568,27.6,Kannika,12-Jun-09,Sulphates
1022949,27.6,Kannika,08-Aug-09,Sulphates
2166313,27.69,Decha,18-Aug-13,Sulphates
243446,27.7,Kannika,18-May-02,Sulphates
237447,27.7,Chai,25-May-02,Sulphates
1343837,27.7,Chai,16-Apr-10,Sulphates
1629230,27.7,Chai,03-Dec-11,Sulphates
2179402,27.7,Chai,04-Jul-13,Sulphates
618412,27.700001,Sakda,11-Feb-05,Sulphates
889660,27.71,Boonsri,03-Aug-08,Sulphates
243390,27.8,Kannika,26-Mar-02,Sulphates
913542,27.8,Sakda,08-Aug-08,Sulphates
1639956,27.8,Sakda,10-Feb-11,Sulphates
2163652,27.81,Boonsri,16-Aug-13,Sulphates
1326130,27.82,Boonsri,22-Apr-10,Sulphates
683224,27.84,Boonsri,27-Jan-06,Sulphates
299317,27.86,Chai,13-Jun-03,Sulphates
3444289,27.86,Kannika,02-Jul-15,Sulphates
613572,27.9,Kannika,11-Feb-05,Sulphates
710484,27.9,Sakda,07-Dec-06,Sulphates
1021662,27.9,Kannika,12-Jun-09,Sulphates
1007277,27.9,Chai,14-Jun-09,Sulphates
1341815,27.9,Chai,11-Aug-10,Sulphates
41151,28,Boonsri,06-Jun-99,Sulphates
42281,28,Boonsri,06-Jun-99,Sulphates
303933,28,Kannika,25-Apr-03,Sulphates
303817,28,Kannika,18-Dec-03,Sulphates
604169,28,Chai,19-Nov-05,Sulphates
910914,28,Kannika,07-Nov-08,Sulphates
905106,28,Chai,15-Nov-08,Sulphates
1342633,28,Chai,16-Apr-10,Sulphates
1639022,28,Sakda,13-Jan-11,Sulphates
2564175,28.05,Boonsri,27-Aug-14,Sulphates
2563741,28.06,Boonsri,11-Apr-14,Sulphates
2563080,28.07,Boonsri,27-Aug-14,Sulphates
228397,28.1,Boonsri,25-Apr-02,Sulphates
906597,28.1,Busarakhan,17-Nov-08,Sulphates
1025923,28.1,Sakda,09-Jan-09,Sulphates
1008722,28.1,Chai,09-Jul-09,Sulphates
1008803,28.1,Chai,23-Aug-09,Sulphates
1021921,28.1,Kannika,27-Sep-09,Sulphates
1024229,28.1,Sakda,28-Sep-09,Sulphates
1023200,28.1,Kannika,13-Nov-09,Sulphates
1007801,28.1,Chai,05-Dec-09,Sulphates
1349106,28.1,Kannika,10-Jan-10,Sulphates
1343650,28.1,Chai,20-Feb-10,Sulphates
1343743,28.1,Chai,18-Mar-10,Sulphates
2562855,28.1,Boonsri,21-Jun-14,Sulphates
592985,28.139999,Boonsri,14-Jan-05,Sulphates
707393,28.15,Kannika,14-Sep-06,Sulphates
1022684,28.15,Kannika,17-Apr-09,Sulphates
1024041,28.15,Sakda,11-Jul-09,Sulphates
1007416,28.15,Chai,24-Jul-09,Sulphates
990664,28.17,Boonsri,11-Jan-09,Sulphates
227711,28.2,Boonsri,12-Sep-02,Sulphates
305142,28.2,Sakda,18-Sep-03,Sulphates
502803,28.2,Boonsri,27-Aug-04,Sulphates
504041,28.2,Boonsri,08-Oct-04,Sulphates
522513,28.2,Sakda,11-Dec-04,Sulphates
804878,28.2,Chai,18-May-07,Sulphates
902643,28.2,Chai,23-Aug-08,Sulphates
911775,28.2,Kannika,12-Oct-08,Sulphates
1023681,28.2,Sakda,09-Jan-09,Sulphates
1022577,28.2,Kannika,13-Feb-09,Sulphates
1026346,28.2,Sakda,08-Aug-09,Sulphates
2579814,28.2,Chai,23-Jan-14,Sulphates
2623058,28.21,Kannika,14-Aug-14,Sulphates
3446588,28.22,Sakda,25-Sep-15,Sulphates
293641,28.3,Boonsri,22-May-03,Sulphates
711305,28.3,Sakda,07-Sep-06,Sulphates
1022752,28.3,Kannika,08-May-09,Sulphates
1341517,28.3,Chai,09-May-10,Sulphates
1351746,28.3,Sakda,14-May-10,Sulphates
1327642,28.3,Busarakhan,28-Aug-10,Sulphates
2623020,28.31,Kannika,10-Jul-14,Sulphates
2561421,28.32,Boonsri,23-Apr-14,Sulphates
3280844,28.34,Boonsri,10-Dec-16,Sulphates
300057,28.36,Chai,06-Jul-03,Sulphates
1005779,28.36,Chai,26-Apr-09,Sulphates
41901,28.4,Boonsri,06-Jun-99,Sulphates
173319,28.4,Kannika,21-Dec-01,Sulphates
298484,28.4,Chai,29-Mar-03,Sulphates
299956,28.4,Chai,25-May-03,Sulphates
514600,28.4,Somchair,02-Jul-04,Sulphates
709330,28.4,Kannika,10-Aug-06,Sulphates
903649,28.4,Chai,12-Jun-08,Sulphates
912628,28.4,Kannika,07-Sep-08,Sulphates
914712,28.4,Sakda,12-Dec-08,Sulphates
1005575,28.4,Chai,08-Feb-09,Sulphates
1020379,28.4,Kannika,13-Mar-09,Sulphates
1023976,28.4,Sakda,12-Jun-09,Sulphates
1023015,28.4,Kannika,09-Sep-09,Sulphates
1020829,28.4,Kannika,10-Oct-09,Sulphates
1008989,28.4,Chai,19-Oct-09,Sulphates
1009189,28.4,Chai,05-Dec-09,Sulphates
1020945,28.4,Kannika,05-Dec-09,Sulphates
1026647,28.4,Sakda,05-Dec-09,Sulphates
1349164,28.4,Kannika,07-Feb-10,Sulphates
1351089,28.4,Sakda,08-Apr-10,Sulphates
1342683,28.4,Chai,23-Apr-10,Sulphates
1350786,28.4,Kannika,15-Oct-10,Sulphates
1630406,28.4,Chai,14-Jan-11,Sulphates
1638370,28.4,Sakda,07-Apr-11,Sulphates
3279356,28.41,Boonsri,28-Apr-16,Sulphates
915502,28.43,Sakda,06-Sep-08,Sulphates
1325688,28.45,Boonsri,18-Aug-10,Sulphates
2622933,28.46,Kannika,08-May-14,Sulphates
97818,28.5,Boonsri,06-Oct-00,Sulphates
242045,28.5,Kannika,18-May-02,Sulphates
235551,28.5,Chai,25-May-02,Sulphates
512616,28.5,Chai,18-Jun-04,Sulphates
617903,28.5,Sakda,11-Nov-05,Sulphates
802035,28.5,Chai,12-Sep-07,Sulphates
1022630,28.5,Kannika,13-Mar-09,Sulphates
1025030,28.5,Sakda,08-May-09,Sulphates
1352151,28.5,Sakda,10-Jan-10,Sulphates
1351042,28.5,Sakda,12-Mar-10,Sulphates
1342827,28.5,Chai,17-Jun-10,Sulphates
1628288,28.5,Chai,14-Jan-11,Sulphates
1636390,28.5,Kannika,15-Jan-11,Sulphates
2623560,28.52,Kannika,14-Aug-14,Sulphates
1025162,28.53,Sakda,11-Jul-09,Sulphates
1024962,28.54,Sakda,17-Apr-09,Sulphates
3301370,28.54,Kannika,11-Feb-16,Sulphates
1007167,28.59,Chai,26-Apr-09,Sulphates
709487,28.6,Kannika,09-Nov-06,Sulphates
1022101,28.6,Kannika,05-Dec-09,Sulphates
1350177,28.6,Kannika,15-Oct-10,Sulphates
2166419,28.6,Decha,19-Oct-13,Sulphates
2561379,28.63,Boonsri,11-Apr-14,Sulphates
3382086,28.63,Boonsri,17-Jun-15,Sulphates
1010215,28.64,Busarakhan,25-Apr-09,Sulphates
2578978,28.64,Chai,19-Mar-14,Sulphates
3444108,28.64,Kannika,12-Mar-15,Sulphates
683674,28.66,Boonsri,08-Jun-06,Sulphates
3445482,28.66,Sakda,25-Sep-15,Sulphates
294519,28.7,Boonsri,23-Oct-03,Sulphates
503612,28.7,Boonsri,26-Mar-04,Sulphates
707340,28.7,Kannika,10-Aug-06,Sulphates
1021421,28.7,Kannika,13-Feb-09,Sulphates
1350433,28.7,Kannika,12-Mar-10,Sulphates
3444660,28.73,Kannika,12-Mar-15,Sulphates
1325364,28.75,Boonsri,18-Feb-10,Sulphates
2624063,28.76,Kannika,14-Aug-14,Sulphates
616695,28.799999,Sakda,08-Jul-05,Sulphates
594070,28.799999,Boonsri,25-Nov-05,Sulphates
242750,28.8,Kannika,18-May-02,Sulphates
236503,28.8,Chai,25-May-02,Sulphates
227853,28.8,Boonsri,07-Nov-02,Sulphates
299290,28.8,Chai,25-May-03,Sulphates
1021368,28.8,Kannika,09-Jan-09,Sulphates
1639232,28.8,Sakda,07-Apr-11,Sulphates
801774,28.83,Chai,21-Jun-07,Sulphates
2623936,28.85,Kannika,08-May-14,Sulphates
709384,28.87,Kannika,14-Sep-06,Sulphates
3280261,28.88,Boonsri,28-Apr-16,Sulphates
293618,28.9,Boonsri,08-May-03,Sulphates
521600,28.9,Sakda,12-Jun-04,Sulphates
708274,28.9,Kannika,11-Jul-06,Sulphates
1008639,28.9,Chai,14-Jun-09,Sulphates
1350528,28.9,Kannika,14-May-10,Sulphates
1349568,28.9,Kannika,15-Oct-10,Sulphates
2567412,28.9,Achara,16-Aug-14,Sulphates
3301135,28.97,Kannika,16-Sep-16,Sulphates
2186460,28.99,Sakda,08-Nov-13,Sulphates
241990,29,Kannika,26-Mar-02,Sulphates
238467,29,Somchair,26-Oct-02,Sulphates
304976,29,Sakda,26-Apr-03,Sulphates
304072,29,Kannika,27-Aug-03,Sulphates
615564,29,Kannika,11-Mar-05,Sulphates
618450,29,Sakda,11-Mar-05,Sulphates
817296,29,Sakda,11-Jan-07,Sulphates
791287,29,Boonsri,21-Jun-07,Sulphates
1630289,29,Chai,03-Dec-11,Sulphates
2161684,29.02,Boonsri,26-Sep-13,Sulphates
708395,29.03,Kannika,14-Sep-06,Sulphates
2185972,29.08,Sakda,08-Sep-13,Sulphates
687048,29.09,Boonsri,13-Jul-06,Sulphates
244938,29.1,Sakda,21-Sep-02,Sulphates
614514,29.1,Kannika,11-Feb-05,Sulphates
618845,29.1,Sakda,11-Nov-05,Sulphates
790707,29.1,Boonsri,11-Jan-07,Sulphates
814074,29.1,Kannika,08-Feb-07,Sulphates
913747,29.1,Sakda,12-Dec-08,Sulphates
1023078,29.1,Kannika,27-Sep-09,Sulphates
1025499,29.1,Sakda,05-Dec-09,Sulphates
1342341,29.1,Chai,17-Jan-10,Sulphates
1350991,29.1,Sakda,07-Feb-10,Sulphates
1349824,29.1,Kannika,12-Mar-10,Sulphates
1637276,29.1,Kannika,15-Jan-11,Sulphates
172546,29.11,Kannika,23-Nov-01,Sulphates
2563783,29.13,Boonsri,23-Apr-14,Sulphates
805307,29.19,Chai,07-Oct-07,Sulphates
227420,29.2,Boonsri,16-Feb-02,Sulphates
294236,29.2,Boonsri,08-May-03,Sulphates
303730,29.2,Kannika,17-Sep-03,Sulphates
501855,29.2,Boonsri,03-Dec-04,Sulphates
501885,29.2,Boonsri,17-Dec-04,Sulphates
904901,29.2,Chai,23-Aug-08,Sulphates
1008325,29.2,Chai,08-Feb-09,Sulphates
1025097,29.2,Sakda,12-Jun-09,Sulphates
1352260,29.2,Sakda,12-Mar-10,Sulphates
3439429,29.2,Chai,20-May-15,Sulphates
1026083,29.21,Sakda,17-Apr-09,Sulphates
1005805,29.25,Chai,21-May-09,Sulphates
3279939,29.26,Boonsri,10-Dec-16,Sulphates
2162619,29.27,Boonsri,16-Aug-13,Sulphates
788542,29.28,Boonsri,23-Aug-07,Sulphates
1020433,29.28,Kannika,17-Apr-09,Sulphates
615020,29.299999,Kannika,11-Nov-05,Sulphates
227905,29.3,Boonsri,12-Dec-02,Sulphates
915666,29.3,Sakda,12-Dec-08,Sulphates
1025976,29.3,Sakda,13-Feb-09,Sulphates
1008778,29.3,Chai,24-Jul-09,Sulphates
3385967,29.3,Achara,21-Feb-15,Sulphates
2218783,29.33,Kannika,13-Jul-12,Sulphates
1008529,29.35,Chai,26-Apr-09,Sulphates
2600,29.4,Boonsri,03-Oct-98,Sulphates
174065,29.4,Sakda,21-Dec-01,Sulphates
229313,29.4,Boonsri,23-May-02,Sulphates
228626,29.4,Boonsri,12-Sep-02,Sulphates
293042,29.4,Boonsri,06-Jun-03,Sulphates
697374,29.4,Chai,18-Aug-06,Sulphates
903322,29.4,Chai,18-Jan-08,Sulphates
1024802,29.4,Sakda,09-Jan-09,Sulphates
1006963,29.4,Chai,08-Feb-09,Sulphates
1023734,29.4,Sakda,13-Feb-09,Sulphates
1023787,29.4,Sakda,13-Mar-09,Sulphates
1022819,29.4,Kannika,12-Jun-09,Sulphates
1021727,29.4,Kannika,11-Jul-09,Sulphates
1025225,29.4,Sakda,08-Aug-09,Sulphates
1006439,29.4,Chai,05-Dec-09,Sulphates
1351542,29.4,Sakda,10-Jan-10,Sulphates
1341623,29.4,Chai,17-Jun-10,Sulphates
1629347,29.4,Chai,14-Jan-11,Sulphates
97025,29.5,Boonsri,06-Oct-00,Sulphates
298733,29.5,Chai,10-Jul-03,Sulphates
815285,29.5,Kannika,15-Mar-07,Sulphates
791154,29.5,Boonsri,24-May-07,Sulphates
903983,29.5,Chai,15-Nov-08,Sulphates
1026218,29.5,Sakda,12-Jun-09,Sulphates
1351698,29.5,Sakda,08-Apr-10,Sulphates
2186047,29.5,Sakda,08-Nov-13,Sulphates
3300760,29.52,Kannika,09-Jan-16,Sulphates
243519,29.55,Kannika,21-Aug-02,Sulphates
3301702,29.55,Kannika,16-Sep-16,Sulphates
891205,29.56,Boonsri,03-Aug-08,Sulphates
3382952,29.58,Boonsri,17-Jun-15,Sulphates
167079,29.6,Chai,22-Nov-01,Sulphates
698802,29.6,Chai,18-Aug-06,Sulphates
1026151,29.6,Sakda,08-May-09,Sulphates
1327542,29.6,Busarakhan,13-Jun-10,Sulphates
1344031,29.6,Chai,17-Jun-10,Sulphates
303366,29.7,Kannika,27-Aug-03,Sulphates
814671,29.7,Kannika,21-Nov-07,Sulphates
902381,29.7,Chai,28-Apr-08,Sulphates
1351651,29.7,Sakda,12-Mar-10,Sulphates
1631348,29.7,Chai,03-Dec-11,Sulphates
2179738,29.7,Chai,10-Nov-13,Sulphates
616899,29.700001,Sakda,11-Nov-05,Sulphates
892423,29.71,Boonsri,20-Jun-08,Sulphates
3382665,29.71,Boonsri,18-Feb-15,Sulphates
2563526,29.74,Boonsri,23-Jan-14,Sulphates
2564384,29.74,Boonsri,31-Oct-14,Sulphates
2563852,29.75,Boonsri,16-May-14,Sulphates
589991,29.799999,Boonsri,22-Apr-05,Sulphates
615962,29.799999,Kannika,11-Nov-05,Sulphates
294550,29.8,Boonsri,13-Nov-03,Sulphates
501707,29.8,Boonsri,08-Oct-04,Sulphates
520975,29.8,Sakda,09-Oct-04,Sulphates
911641,29.8,Kannika,12-Jul-08,Sulphates
911886,29.8,Kannika,12-Dec-08,Sulphates
1352403,29.8,Sakda,19-Jun-10,Sulphates
298709,29.83,Chai,06-Jul-03,Sulphates
2624025,29.84,Kannika,10-Jul-14,Sulphates
3443556,29.84,Kannika,12-Mar-15,Sulphates
1963223,29.85,Boonsri,25-May-12,Sulphates
300129,29.9,Chai,16-Aug-03,Sulphates
615525,29.9,Kannika,11-Feb-05,Sulphates
686801,29.9,Boonsri,27-Apr-06,Sulphates
708334,29.9,Kannika,10-Aug-06,Sulphates
817766,29.9,Sakda,11-Aug-07,Sulphates
2562646,29.96,Boonsri,11-Apr-14,Sulphates
52623,30,Sakda,25-Jun-99,Sulphates
53037,30,Sakda,25-Jun-99,Sulphates
53796,30,Sakda,25-Jun-99,Sulphates
104861,30,Chai,21-Jul-00,Sulphates
171834,30,Kannika,21-Dec-01,Sulphates
244111,30,Sakda,27-Apr-02,Sulphates
304723,30,Sakda,24-Jul-03,Sulphates
590634,30,Boonsri,21-Oct-05,Sulphates
605663,30,Chai,19-Nov-05,Sulphates
684348,30,Boonsri,21-Dec-06,Sulphates
814344,30,Kannika,09-Jun-07,Sulphates
914601,30,Sakda,12-Oct-08,Sulphates
589635,30.02,Boonsri,14-Jan-05,Sulphates
174034,30.09,Sakda,23-Nov-01,Sulphates
47531,30.1,Chai,22-Jul-99,Sulphates
229483,30.1,Boonsri,12-Sep-02,Sulphates
293932,30.1,Boonsri,13-Nov-03,Sulphates
501490,30.1,Boonsri,09-Jul-04,Sulphates
501629,30.1,Boonsri,10-Sep-04,Sulphates
3283138,30.1,Decha,19-Jun-16,Sulphates
1966860,30.11,Busarakhan,27-Jul-12,Sulphates
902197,30.12,Chai,18-Jan-08,Sulphates
3445942,30.13,Sakda,10-Jul-15,Sulphates
903443,30.16,Chai,17-Mar-08,Sulphates
2623523,30.16,Kannika,10-Jul-14,Sulphates
105662,30.2,Chai,21-Jul-00,Sulphates
304688,30.2,Sakda,26-Jun-03,Sulphates
709176,30.2,Kannika,11-May-06,Sulphates
712176,30.2,Sakda,13-Jul-06,Sulphates
801493,30.2,Chai,23-Mar-07,Sulphates
1349715,30.2,Kannika,10-Jan-10,Sulphates
2562929,30.2,Boonsri,16-Jul-14,Sulphates
3438465,30.2,Chai,20-May-15,Sulphates
892639,30.21,Boonsri,03-Aug-08,Sulphates
3444929,30.21,Kannika,24-Sep-15,Sulphates
3302429,30.21,Sakda,09-Jan-16,Sulphates
818926,30.23,Sakda,06-Sep-07,Sulphates
1009439,30.24,Somchair,25-Apr-09,Sulphates
175554,30.3,Sakda,21-Dec-01,Sulphates
227644,30.3,Boonsri,25-Jul-02,Sulphates
817699,30.3,Sakda,07-Jul-07,Sulphates
815751,30.37,Kannika,21-Nov-07,Sulphates
5509,30.4,Chai,18-Dec-98,Sulphates
817635,30.4,Sakda,07-Jun-07,Sulphates
906352,30.4,Busarakhan,26-Jun-08,Sulphates
686504,30.43,Boonsri,27-Jan-06,Sulphates
3301327,30.44,Kannika,09-Jan-16,Sulphates
2578051,30.47,Chai,09-Apr-14,Sulphates
3300196,30.49,Kannika,09-Jan-16,Sulphates
229613,30.5,Boonsri,07-Nov-02,Sulphates
299136,30.5,Chai,19-Mar-03,Sulphates
519634,30.5,Kannika,11-Dec-04,Sulphates
685923,30.5,Boonsri,23-Nov-06,Sulphates
814143,30.5,Kannika,15-Mar-07,Sulphates
816586,30.5,Sakda,07-Jul-07,Sulphates
892192,30.5,Boonsri,10-Jan-08,Sulphates
502889,30.51,Boonsri,24-Sep-04,Sulphates
814736,30.54,Kannika,13-Dec-07,Sulphates
904456,30.56,Chai,18-Jan-08,Sulphates
245536,30.6,Sakda,18-May-02,Sulphates
294199,30.6,Boonsri,24-Apr-03,Sulphates
293120,30.6,Boonsri,10-Jul-03,Sulphates
593087,30.6,Boonsri,11-Feb-05,Sulphates
816288,30.6,Sakda,15-Feb-07,Sulphates
815405,30.6,Kannika,10-May-07,Sulphates
818697,30.6,Sakda,10-May-07,Sulphates
910969,30.6,Kannika,12-Dec-08,Sulphates
912792,30.6,Kannika,12-Dec-08,Sulphates
1342014,30.6,Chai,13-Oct-10,Sulphates
3279034,30.61,Boonsri,10-Dec-16,Sulphates
1964935,30.62,Boonsri,25-May-12,Sulphates
813527,30.67,Kannika,21-Nov-07,Sulphates
304515,30.7,Sakda,18-Dec-03,Sulphates
915322,30.7,Sakda,09-May-08,Sulphates
3382855,30.71,Boonsri,15-May-15,Sulphates
